"author","datetime_","datetime_left","nest","bird_incubate","gps_left","wp_left","dist_left_nest","behav_left","activity","n_eggs","n_chicks","state","eggs_collected","captures_id","bird1_cb","dist_bird1_app","bird2_cb","dist_bird2_app","RFID","RFID_ID","MSR","MSR_ID","TT","TT_ID","treatment","recorder","recorder_ID","balance","balance_ID","ARS","ARS_ID","fake_egg","fake_egg_ID","cage","remarks","visits_pk"
"fh","2013-06-24 11:31:00","2013-06-24 11:38:00","s509","y",\N,\N,"3","fo","l","4","0","w","0",\N,"no antenna",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"off","5",\N,\N,\N,\N,\N,\N,\N,\N,"607"
"fh","2013-06-24 13:50:00","2013-06-24 13:57:00","s629","y",\N,\N,"3","ro,fo","l","4","0","w","0",\N,"rc","5",\N,\N,\N,\N,\N,\N,\N,\N,\N,"newBatt31","5",\N,\N,\N,\N,\N,\N,\N,"battery-v: 13.2V","608"
"mb","2013-06-24 17:45:00","2013-06-24 17:47:00","s522","n",\N,\N,\N,\N,"l","1","0","w","0",\N,\N,\N,\N,\N,"off","74","off","306844",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"time is only approximate, forgot to note it down","609"
"fh","2013-06-24 21:24:00","2013-06-24 21:27:00","s406","y",\N,\N,"3","fo","l","4","0","w","0",\N,"rc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"newBat36","1",\N,\N,\N,\N,\N,\N,\N,"battery-v: 12.9, 13.0, 12.8 V","610"
"fh","2013-06-24 21:24:00","2013-06-24 21:27:00","s406","y",\N,\N,"3","fo","l","4","0","w","0",\N,"rc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"download","1",\N,\N,\N,\N,\N,\N,\N,\N,"611"
"fh","2013-06-25 05:42:00","2013-06-25 05:44:00","l802","y",\N,\N,"1","ro","f","3","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"612"
"fh","2013-06-25 05:23:00","2013-06-25 05:29:00","s512",\N,\N,\N,\N,\N,"c",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"released bird from captivity, flew off immediatly, sat down, seemed a bit confused, started preening after 30 seconds","613"
"fh","2013-06-25 05:50:00","2013-06-25 05:57:00","s707","n",\N,\N,\N,\N,"l","3","0","2w,1f","0",\N,\N,\N,\N,\N,"download","73",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"switched off","18",\N,"Logger ID 11, removed logger and thermistor-egg, replaced through unconnected egg, didn't see bird around, eggs were not really warm","614"
"fh,mb","2013-06-25 06:34:00","2013-06-25 06:56:00","s520","y","5","187",\N,"fo","ca","4","0","w","0","168",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"catch for captivity","615"
"fh","2013-06-25 09:13:00","2013-06-25 09:23:00","s410","y",\N,\N,"11","fo","c","4","0","w","0",\N,\N,\N,\N,\N,"download","36",\N,\N,\N,\N,\N,"newBat24","2",\N,\N,\N,\N,\N,\N,\N,"supposed to do captivity catch - wrong bird incubating","616"
"fh","2013-06-25 09:13:00","2013-06-25 09:23:00","s410","y",\N,\N,"11","fo","c","4","0","w","0",\N,\N,\N,\N,\N,"download","36",\N,\N,\N,\N,\N,"download","2",\N,\N,\N,\N,\N,\N,\N,"supposed to do captivity catch - wrong bird incubating","617"
"fh, mb","2013-06-25 09:26:06","2013-06-25 09:27:00","s703","y",\N,\N,\N,\N,"c","4","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"618"
"fh,mb","2013-06-25 09:36:00","2013-06-25 09:59:00","s808","y",\N,\N,"5","fo","ca","4","0","w","0","169",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"619"
"fh,mb","2013-06-25 11:26:00","2013-06-25 11:50:00","s805","y","8","186",\N,"fo","ca,l","4","0","w","0","170",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"newBat36","4",\N,\N,\N,\N,\N,\N,\N,"battery-v: 13.1, 12.9, 13.1, flew through cage","620"
"mb,fh","2013-06-25 12:10:00","2013-06-25 12:28:00","s514","y","5","188",\N,\N,"ca","4","0","w","0","171",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"621"
"fh","2013-06-25 12:49:00","2013-06-25 12:52:00","s603","y","8","158",\N,"fo","l","3","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"in nest","21",\N,"2 new batteries for fake egg, 13.2, 13.2V","622"
"fh,mb","2013-06-25 13:16:00","2013-06-25 13:37:00","s519","y",\N,\N,\N,"fo","ca","4","0","w","0","180",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"623"
"fh","2013-06-25 13:42:00","2013-06-25 13:43:00","a503","y",\N,\N,\N,"fo","c","4","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"marked nest properly","624"
"fh,mb","2013-06-25 16:32:00","2013-06-25 16:55:00","s629","y","5","190","15","fo","ca,l","4","0","w","0","181","x-lb,gf,gr/m-w,db,w",\N,\N,\N,"off","24",\N,\N,\N,\N,\N,"newBat36","5",\N,\N,\N,\N,\N,\N,\N,"battery-v: 13.2,13.3,13.2V, exchanged RFID (had no timestamp), mb & fh dipped transponder in new and old to compare times","625"
"fh,mb","2013-06-25 16:32:00","2013-06-25 16:55:00","s629","y","5","190","15","fo","ca,l","4","0","w","0","181","x-lb,gf,gr/m-w,db,w",\N,\N,\N,"on","74",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"exchanged RFID (had no timestamp), mb & fh dipped transponder in new and old to compare times","626"
"mb","2013-06-25 05:53:00","2013-06-25 05:55:00","e501","y","5","186",\N,"wo","c",\N,\N,\N,"0",\N,"x-gf,gr/m-r,r,r",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"627"
"mb","2013-06-25 06:03:00","2013-06-25 06:06:00","s630","y",\N,\N,"5","fo","hc","3","0","1b,1w,1m","0",\N,"x-lb,gf,gf/m-y,y,w","7",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"628"
"mb","2013-06-25 06:06:00","2013-06-25 06:08:00","b501","y",\N,\N,\N,\N,"hc","4","0","2ho,2w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"629"
"mb","2013-06-25 06:09:52","2013-06-25 06:28:00","s506","y",\N,\N,"8","fo","ca","4","0","w","0","167",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"630"
"lv,ms","2013-06-24 20:41:00","2013-06-24 20:46:00","s707","y","7","136",\N,"fo","c","2","0","w","0",\N,"o,o,w",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"in nest",\N,\N,\N,"631"
"lv,ms","2013-06-24 20:53:00","2013-06-24 21:10:00","s712","y","7","137",\N,"fo","ca","4","0","w","0","147",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"632"
"lv,ms","2013-06-24 21:59:00","2013-06-24 22:20:00","s406","y","7","139",\N,"fo","ca","4","0","w","0","148",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"633"
"lv,ms","2013-06-24 22:41:00","2013-06-24 22:52:00","s625","y","7","140",\N,"fo","ca","4","0","w","0","149",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"634"
"lv,ms","2013-06-25 00:33:00","2013-06-25 01:17:00","s806","y","7","141",\N,"fo","ca,l","3","0","w","0","150",\N,\N,\N,\N,"download","31",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"635"
"lv,ms","2013-06-25 16:36:00","2013-06-25 16:58:00","s704","y","7","142",\N,"fo","ca","3","0","w","0","172",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"636"
"lv","2013-06-25 02:36:00","2013-06-25 02:40:00","s704","y","1","59",\N,"fo","l","3","0","w","0",\N,"rc",\N,\N,\N,"download","7",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"637"
"lv","2013-06-25 17:11:00","2013-06-25 17:13:00","d402","y",\N,\N,"0","fo","hc","4","0","1b, 3w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"same egg with breaks, only a little more","638"
"lv,ms","2013-06-25 21:43:00","2013-06-25 22:06:00","s806","y","7","143",\N,"fo","ca","0","0","w","0","173",\N,"15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"639"
"ms","2013-06-25 23:59:00","2013-06-26 00:04:00","s707","n",\N,\N,\N,\N,"l","3","0","1c,1m,1f","0",\N,\N,\N,\N,\N,"download","73",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2 eggs cold, one of them broken when checking if it is warm (=collected), 1 fake egg","640"
"lv","2013-06-25 17:19:42","2013-06-25 17:24:00","w502","n",\N,\N,\N,\N,"l","0","0","p","0",\N,\N,\N,\N,\N,"off","2","off","306853",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"641"
"fh,mb","2013-06-25 20:39:00","2013-06-25 20:50:00","s622","y",\N,\N,"1","wo, fo","l","4","0","w","0",\N,"rc",\N,\N,\N,"download","47",\N,\N,\N,\N,\N,"newBatt31","8",\N,\N,\N,\N,\N,\N,\N,"rfid didn't work with the first 2 sd-cards, battery-V: 13.1V, bird hat problems flying through cage, walked off after several trials","642"
"fh,mb","2013-06-25 21:00:00","2013-06-25 21:10:00","s616","y","5","189",\N,"fo","l,hc","3","0","1m,1b,1f","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"in nest","24",\N,"new batteries for heated egg, 2x12ah 13.1, 13.0V","643"
"fh,mb","2013-06-25 21:22:00","2013-06-25 21:25:00","w802","y",\N,\N,\N,"fo","f","2","0","w","0",\N,"noba","4",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"644"
"fh,mb","2013-06-26 05:28:00","2013-06-26 06:00:00","s410","y","8","164","10","wo, fo","ca,l","2","0","w","0","182","","10",\N,\N,\N,\N,\N,\N,\N,\N,\N,"newBat36","2",\N,\N,\N,\N,\N,\N,\N,"predated in the last 24h, 2 eggs missing, captivity catch","645"
"fh","2013-06-26 06:15:00","2013-06-26 06:16:00","s707","n",\N,\N,\N,\N,"l,c","3",\N,"2f,1w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"in nest",\N,\N,"put a second fake egg to the nest because one broke during visit in the night from 25. to 26.","646"
"lv","2013-06-25 18:19:00","2013-06-25 18:25:00","s516","n",\N,\N,\N,\N,"l","4","0","c","0",\N,\N,\N,\N,\N,"download","32",\N,\N,\N,\N,\N,"off","8",\N,\N,\N,\N,\N,\N,\N,\N,"647"
"ms.lv","2013-06-26 18:33:00","2013-06-26 18:39:00","l802","y","7","145",\N,"fo","e","4","0","w","0",\N,"noba","15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"649"
"ms,lv","2013-06-26 20:41:00","2013-06-26 21:23:00","s627","y","7","146",\N,"fo","ca,l","4","0","w","0","174","noba",\N,\N,\N,"on","2","on","306853",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"650"
"ms,lv","2013-06-26 22:30:00","2013-06-26 23:00:00","a601","y","7","147",\N,"wo, a, ro","ca","4","0","w","0","175","noba","2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"651"
"fh","2013-06-26 09:57:00","2013-06-26 10:06:00","s808",\N,\N,\N,\N,\N,"c",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"release of captivity-bird, flew off directly towards the nest, started preening and feeding approx. 10m from it, no sign of partner, maybe incubating","652"
"fh,mb","2013-06-26 10:25:00","2013-06-26 10:54:00","w504","y","5","194",\N,"fo,a","ca,l","4","0","w","0","183",\N,\N,\N,\N,"on","24","on","309036",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"653"
"fh","2013-06-26 11:33:00","2013-06-26 11:35:00","l803","y",\N,\N,"1","ro","f","4","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"654"
"mb","2013-06-26 06:28:00","2013-06-26 06:29:00","s608",\N,\N,\N,\N,\N,\N,"4","0","3m,1b",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"655"
"fh","2013-06-26 12:05:00","2013-06-26 12:15:00","s805","y",\N,\N,\N,\N,"c",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"released bird from captivity, flew off immediately, partner flew off from nest, both birds were calling, partner went back on nest, captive bird stayed 20m away, preening and feeding","656"
"fh,mb","2013-06-26 13:36:00","2013-06-26 14:05:00","s517","y",\N,\N,\N,"fo, a","ca,l,ch,hc","1","3","1w, 3hd","0","185",\N,"4",\N,\N,"off","53","off","309025",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"first chicks in the season","657"
"mb","2013-06-26 10:04:00","2013-06-26 10:09:00","s707","y","5","195",\N,"fo","c","3","0","1w,2f","0",\N,"x-lb,gf,gf/x-o,o,w",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"658"
"mb","2013-06-26 11:03:00","2013-06-26 11:37:00","w503","y",\N,\N,"2","ro","ca","4","0","w","0","184",\N,\N,\N,\N,"on","1","on","306844",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"659"
"mb","2013-06-26 12:34:00","2013-06-26 12:42:00","s622","y","5","198",\N,"fo","l","4","0","w","0",\N,\N,\N,\N,\N,"download","47",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"660"
"mb","2013-06-26 12:50:00","2013-06-26 12:50:00","w501","y",\N,\N,"12","fo","c","4","0","w","0",\N,\N,\N,"noba",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"661"
"mb","2013-06-26 12:56:00","2013-06-26 12:57:00","s517","y",\N,\N,\N,\N,"hc","1","3","1w, 3hd","0",\N,"x-gf,gr/x-db,y,y",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"662"
"mb,fh","2013-06-26 14:13:00","2013-06-26 14:35:00","w501","y",\N,\N,"15","fo","ca","4","0","w","0","186",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"663"
"fh,mb","2013-06-26 14:41:00","2013-06-26 14:43:00","d607","y","5","199",\N,"fo,a","hc","4","0","4ho","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"664"
"fh,mb","2013-06-26 14:55:00","2013-06-26 15:16:00","b501","y",\N,\N,\N,"fo,a","l,ch,hc","0","4","4hd","0",\N,\N,\N,\N,\N,"off","67","off","309043",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"665"
"fh,mb","2013-06-26 18:29:00","2013-06-26 19:03:00","E501","y",\N,\N,\N,"fo, a","l,c","4","0","w","0",\N,\N,\N,\N,\N,"download","63",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"planned to catch female, was to cautious","666"
"fh,mb","2013-06-26 19:05:00","2013-06-26 19:06:00","s608","y",\N,\N,\N,\N,"hc","3","0","2m,1b","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1 egg was thrown out of the nest, dried out","667"
"fh,mb","2013-06-26 19:16:00","2013-06-26 19:43:00","b502","y",\N,\N,\N,\N,"ca","4","0","w","0","187",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"668"
"fh,mb","2013-06-26 19:47:00","2013-06-26 19:50:00","s525","y",\N,\N,\N,\N,"f,e","4","0","w","0",\N,"x-gf,gr/m-dg,r,db",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"669"
"fh,mb","2013-06-26 20:55:00","2013-06-26 21:00:00","s624","n",\N,\N,\N,\N,"l","4","0","c","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"off","3",\N,\N,\N,\N,\N,\N,\N,\N,"670"
"fh,mb","2013-06-26 20:55:00","2013-06-26 21:00:00","s624","n",\N,\N,\N,\N,"l","4","0","?d","0",\N,\N,\N,\N,\N,"download","33",\N,\N,\N,\N,\N,"download","3",\N,\N,\N,\N,\N,\N,\N,"possibly deserted, turned eggs inside out","671"
"fh,mb","2013-06-26 21:06:00","2013-06-26 21:08:00","s807","n",\N,\N,\N,\N,"hc","0","0","un","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"found small pieces of eggshells, but not many","672"
"fh,mb","2013-06-26 21:09:00","2013-06-26 21:11:00","s518","n",\N,\N,\N,\N,"l","0","0","p","0",\N,\N,\N,\N,\N,"off","17","off","306859",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"probably predated, left eggshells still wet","673"
"fh,mb","2013-06-26 21:18:00","2013-06-26 22:08:00","l501","y",\N,\N,"1","ro","e,c","4","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"wanted to catch, but didnt work out","674"
"fh","2013-06-27 05:57:00","2013-06-27 06:10:00","s410",\N,\N,\N,\N,\N,"c",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"release of captive bird, flew off immediately, started preening and walked off, not towards the nest, approx. 20m away from the nest","675"
"fh,mb","2013-06-27 06:17:00","2013-06-27 06:20:00","d402","y",\N,\N,\N,"fo","hc","4","0","3w,1b","0",\N,"x-y,w,r/x-gf,gr","10",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2 eggs seem to be dented","676"
"fh,mb","2013-06-27 06:23:00","2013-06-27 06:25:00","s705","n",\N,\N,\N,\N,"hc","0","0","p","0",\N,\N,\N,\N,\N,"off","16","off","309051",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"off","could have hatched yesterday, but no parents around, couldnt find any eggshells; ?p changed to p (actogram shows predated) and we wished to have it off our map","677"
"fh,mb","2013-06-27 07:15:00","2013-06-27 08:05:00","b503","y",\N,\N,\N,\N,"ca,c","4","0","w","0","194",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"failed capture attempt","678"
"fh,mb","2013-06-27 08:06:00","2013-06-27 08:25:00","e501","y",\N,\N,\N,\N,"ca,c","4","0","w","0","195","noba",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"failed capture attempt","679"
"fh,mb","2013-06-27 08:31:00","2013-06-27 08:52:00","s627","y",\N,\N,"4","fo","ca","4","0","w","0","189",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"680"
"ms,lv","2013-06-27 01:00:00","2013-06-27 01:23:00","s622","y","7","148",\N,"fo","ca,l","4","0","w","0","176","x-db,o,o/m-gf,gr",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"newBat36","8",\N,\N,\N,\N,\N,\N,\N,\N,"681"
"ms,lv","2013-06-27 01:00:00","2013-06-27 01:23:00","s622","y","7","148",\N,"fo","ca,l","4","0","w","0","176","x-db,o,o/m-gf,gr",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"download","8",\N,\N,\N,\N,\N,\N,\N,\N,"682"
"fh","2013-06-27 08:57:00","2013-06-27 09:00:00","s624","n",\N,\N,\N,\N,"l,c","4","0","d","4",\N,\N,\N,\N,\N,"off","33","off","309038",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"683"
"lv","2013-06-27 17:11:00","2013-06-27 17:13:00","s603","y",\N,\N,\N,\N,"c","3","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"in nest",\N,\N,"ID fake egg?","684"
"lv","2013-06-27 17:30:00","2013-06-27 17:35:00","s713","y",\N,\N,\N,\N,"l","2","0","c","0",\N,\N,\N,\N,\N,"download","29",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"32GB sd-card","685"
"lv","2013-06-27 17:43:00","2013-06-27 17:47:00","s516","y",\N,\N,\N,\N,"l","4","0","w","0",\N,\N,\N,\N,\N,"download","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"put by accident sd-card from s713 in it","686"
"lv","2013-06-27 17:59:00","2013-06-27 18:04:00","s516","y","1","64",\N,"fo","l","4","0","w","0",\N,\N,\N,\N,\N,"download","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"put out the sd-card from s713","687"
"lv","2013-06-27 18:11:00","2013-06-27 18:18:00","s402","n",\N,\N,\N,\N,"l","4","0","2c,1b,1p","0",\N,\N,\N,\N,\N,"download","15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"pics eggs 4-2281, 2282","688"
"lv","2013-06-27 22:14:00","2013-06-27 22:17:00","s617","y",\N,\N,\N,\N,"c","2","0",\N,\N,\N,"x-gf,gr/x-y,db,g","5",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"689"
"lv","2013-06-27 22:25:00","2013-06-27 22:27:00","s513","y",\N,\N,\N,\N,"c","4","0","3w.1m","0",\N,"x-?o,db,w/x-gf,gr","15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"one egg was broken underneath, but still in nest","690"
"lv","2013-06-27 22:30:00","2013-06-27 22:36:00","s510","y",\N,\N,\N,\N,"l","4","0","w","0",\N,\N,\N,\N,\N,"download","41",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"32gb sd-card","691"
"ms","2013-06-27 17:11:00","2013-06-27 17:16:00","s509","y","7","149",\N,"fo","l","4","0","w","0",\N,\N,\N,\N,\N,"download","21",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"693"
"mb","2013-06-20 08:45:00","2013-06-20 08:45:00","s705","n",\N,\N,\N,\N,"a",\N,\N,"p",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"694"
"ms","2013-06-27 17:44:00","2013-06-27 17:48:00","s404","y","7","150",\N,"fo,a","l","4","0","w","0",\N,"x-lb,gf,gr/m-o,y,db","3",\N,\N,"download","59",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"695"
"mb","2013-06-27 17:17:00","2013-06-27 17:24:00","w802","y",\N,\N,\N,\N,"e,c","2","0","w",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"on","cage: 1m 17:24:10, on 17:26:46","696"
"lv,ms","2013-06-27 18:24:00","2013-06-27 18:27:00","w701","y","7","151",\N,"fo","c","2","0","w","0",\N,"noba","10",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"eggs floated again: 89Â°  1mm","697"
"mb","2013-06-27 20:55:00","2013-06-27 20:56:00","s616","y","5","207",\N,"fo","hc","2","0","1f,1w",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"698"
"mb","2013-06-27 22:48:00","2013-06-27 22:48:00","s629","y",\N,\N,\N,"fo","c",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"bird fo when I walked on the roead from the lab to the hut","699"
"lv,ms","2013-06-27 18:50:00","2013-06-27 19:05:00","a502","y","7","152",\N,"fo","l","4","0","w","0",\N,"x-lb,gf,gr/r,w,r","3",\N,\N,"download","17",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"700"
"lv,ms","2013-06-27 18:50:00","2013-06-27 19:05:00","a502","y","7","152",\N,"fo","l","4","0","w","0",\N,"x-lb,gf,gr/r,w,r","3",\N,\N,"off","17",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"RFID not blinking anymore after dd, exchanged","701"
"lv,ms","2013-06-27 18:50:00","2013-06-27 19:05:00","a502","y","7","152",\N,"fo","l","4","0","w","0",\N,"x-lb,gf,gr/r,w,r","3",\N,\N,"on","16",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"703"
"lv,ms","2013-06-27 19:11:00","2013-06-27 19:42:00","d606","y","7","154",\N,"fo","ca","4","0","w","0","177",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"704"
"lv,ms","2013-06-27 20:38:00","2013-06-27 21:18:00","a501","n",\N,\N,\N,\N,"ca","4","0","w","0","178",\N,"3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"705"
"ms","2013-06-27 21:57:00","2013-06-27 21:59:00","a702","y",\N,\N,\N,"w","f","2","0","w","0",\N,"noba","5",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"to do: float, measure, pictures of eggs","707"
